"id","retired_name","name","practice","motion_profile","primary","secondary","side_sequence","mode","presentation","hold_frame_percent","media_source_id","file","url","source_page","start_seconds","duration_seconds","frames_per_second","crop","ping_pong","mirror_for_alternation","review"
"687","Belly-Dance Hip Shimmy","Horse-Stance Alternating Straight Punches","Karate conditioning","HorseStancePunch","ElbowExtensors","Chest|ForearmFlexorsAndPronators|ShoulderAbductors|ScapularGirdle|RotatorCuff|IntrinsicHand|AbdominalWall|MajorHipAdductors|AccessoryHipAdductors|MedialAndDeepKneeExtensors|LateralKneeExtensors|GlutealExtensors","Continuous","Repetition","Motion","0","","horse-stance-with-punches.mp4","https://www.youtube.com/watch?v=TlO7VA810mg","https://www.youtube.com/watch?v=TlO7VA810mg","0","8.2","10","crop=ih:ih:(iw-ih)/2:0","false","false","A lone full-body martial artist holds a planted horse stance and alternates complete left and right straight punches at a natural workout cadence. Both arms occur inside the ordinary loop, and the hands, stance and both feet remain visible without support or used equipment."
"712","Thoracic Expansion Hold","Standing Arms-Back Chest-Opener Hold","Standing mobility and stretching","ChestOpenerHold","Chest","ScapularGirdle|DeepAndIntersegmentalBack|ShoulderAdductorsAndExtensors","Continuous","Hold","Still","93","","thoracic-expansion-hold.mp4","https://www.youtube.com/watch?v=KdMNPH3XTuA","https://www.youtube.com/watch?v=KdMNPH3XTuA","9","7","10","crop=ih:ih:(iw-ih)/2:0","false","false","Reviewed replacement: the exact human demonstration makes the standing arms-back chest-opening hold immediately copyable without equipment, support, or excess travel."
"743","Clasped-Hands-Behind-Back Chest Opener","Backward Standing Large Arm Circles","Shoulder mobility","ArmCircle","RotatorCuff","ScapularGirdle|ShoulderAbductors|ShoulderAdductorsAndExtensors|Chest","Continuous","Repetition","Motion","0","","standing-backward-arm-circles.mp4","https://www.youtube.com/watch?v=X9qVOhj04fk","https://www.youtube.com/watch?v=X9qVOhj04fk","1.5","23","8","crop=ih:ih:(iw-ih)/2:0","false","false","The retained human clip clearly demonstrates large backward arm circles; Nomadic Method now follows it with an exact forward-circle phase."
"745","Dynamic Hug","One-Arm Curl Against Other Hand","Self-resistance","ArmCurl","ElbowFlexors","ForearmFlexorsAndPronators|IntrinsicHand","ScreenLeftThenRight","Repetition","Motion","0","","self-resistance-arms.mp4","https://www.youtube.com/watch?v=W7J5S5KbSFY","https://www.youtube.com/watch?v=W7J5S5KbSFY","54","7","8","crop=640:720:0:0","false","false","A close human demonstration visibly curls one palm-up forearm while the opposite hand presses against it. The literal name and moving contact make both the action and resistance immediately readable before the roles switch."
"755","Wing Chun Double-Palm Press","Outward Wrist Circles","Hand mobility","WristCircle","ForearmFlexorsAndPronators","ForearmExtensorsAndSupinators","ScreenRightThenLeft","Repetition","Motion","0","","standing-wrist-circles.mp4","https://www.youtube.com/watch?v=wRSk1_C6yOM","https://www.youtube.com/watch?v=wRSk1_C6yOM","0.5","18","10","crop=ih:ih:(iw-ih)/2:0","false","false","A reviewed exact media transform supplies the outward direction as a linked, independently scored exercise with a plain direction-specific name."
"756","Wing Chun Chain-Punch Chest Rhythm","Outward Controlled Wrist Circles","Wrist mobility","WristCAR","ForearmExtensorsAndSupinators","ForearmFlexorsAndPronators|ElbowFlexors","ScreenLeftThenRight","Repetition","Motion","0","","standing-wrist-cars.mp4","https://www.youtube.com/watch?v=fFp6Y-OzC-U","https://www.youtube.com/watch?v=fFp6Y-OzC-U","4","28","8","crop=ih:ih:(iw-ih)/2:0","false","false","A reviewed exact media transform supplies the outward direction as a linked, independently scored exercise with a plain direction-specific name."
"757","Tai Chi Open and Close Hands","Forward Standing Arm Circles","Standing mobility and movement practice","ArmCircle","ShoulderAbductors","ScapularGirdle|RotatorCuff","Continuous","Repetition","Motion","0","","PJO1hQSMPT4.mp4","https://www.youtube.com/watch?v=PJO1hQSMPT4","https://www.youtube.com/watch?v=PJO1hQSMPT4","28","5.5","8","crop=ih:ih:(iw-ih)/2:0","false","false","A reviewed exact media transform supplies the opposite direction as a linked, independently scored exercise with a plain direction-specific name."
"758","Alternating Tai Chi Embrace Tiger and Return to Mountain","Backward Knee-and-Ankle Circles","Standing bodyweight conditioning","KneeAnkleCircle","AnteriorLateralLowerLegAndDorsalFoot","DeepHipRotators|HipFlexors|AbdominalWall|CalfDeepPosteriorLegAndPlantarFoot","ScreenLeftThenRight","Repetition","Motion","0","","julia-balance-stability.mp4","https://www.youtube.com/watch?v=9Slz5XXmLpM","https://www.youtube.com/watch?v=9Slz5XXmLpM","99","27.5","8","crop=ih:ih:(iw-ih)/2:0","false","false","A reviewed exact media transform supplies the backward direction as a linked, independently scored exercise with a plain direction-specific name."
"759","Alternating Tai Chi Play the Lute","Counterclockwise Standing Wheel Arm Circles","Qigong","ChestCircle","ScapularGirdle","Chest|ShoulderAbductors|SpinalExtensors|DeepAndIntersegmentalBack|AbdominalWall","Continuous","Repetition","Motion","0","","shibashi-set1.mp4","https://www.youtube.com/watch?v=PG1WGuzm7T0","https://www.youtube.com/watch?v=PG1WGuzm7T0","610","44","10","crop=ih:ih:(iw-ih)/2:0","false","false","A reviewed exact media transform supplies the opposite direction as a linked, independently scored exercise with a plain direction-specific name."
"760","Tai Chi Double-Palm Ward-Off Flow","Counterclockwise Full Neck Circles","Functional Range Conditioning","HeadCircle","PosteriorNeckAndSuboccipitalMuscles","AnteriorLateralNeckAndHyoidMuscles","Continuous","Repetition","Motion","0","","cervical-car.mp4","https://www.youtube.com/watch?v=986FAogJRFw","https://www.youtube.com/watch?v=986FAogJRFw","14.5","14.25","10","","false","false","A reviewed exact media transform supplies the opposite direction as a linked, independently scored exercise with a plain direction-specific name."
"761","Alternating Tai Chi Ward Off","Forward Belly-Dance Alternating Shoulder Rolls","Belly dance","ShoulderCircle","ScapularGirdle","RotatorCuff|ShoulderAbductors","Continuous","Repetition","Motion","0","","belly-dance-shoulder-roll.mp4","https://www.youtube.com/watch?v=RC1_ObeeMyg","https://www.youtube.com/watch?v=RC1_ObeeMyg","176","12","12","crop=ih:ih:(iw-ih)/2:0","false","false","A reviewed exact media transform supplies the opposite direction as a linked, independently scored exercise with a plain direction-specific name."
"762","Qigong Opening the Chest","Clockwise Hip Circles","Standing mobility and movement practice","HipCircle","DeepHipRotators","AbdominalWall|DeepAndIntersegmentalBack|HipAbductors","Continuous","Repetition","Motion","0","","belly-dance-hip-circle.mp4","https://www.youtube.com/watch?v=_jP4VwF7zys","https://howcast.com/videos/460670-how-to-do-small-hip-circles-belly-dancing/","31","10","10","crop=ih:ih:(iw-ih)/2:0","false","false","A reviewed exact media transform supplies the opposite direction as a linked, independently scored exercise with a plain direction-specific name."
"763","Qigong Separating the Clouds","Clockwise Wide-Stance Hip Circles","Standing mobility","HipCircle","PelvicFloorAndPerineum","AbdominalWall|DeepAndIntersegmentalBack|GlutealExtensors|MajorHipAdductors|AccessoryHipAdductors|HipAbductors|DeepHipRotators","Continuous","Repetition","Motion","0","","wide-stance-hip-circles.mp4","https://www.youtube.com/watch?v=HuP64oSoaLk","https://www.youtube.com/watch?v=HuP64oSoaLk","20","6.5","8","crop=ih*4/3:ih:iw-ih*4/3:0","false","false","A reviewed exact media transform supplies the opposite direction as a linked, independently scored exercise with a plain direction-specific name."
"764","Qigong Rotating-the-Ball Flow","Forward Standing Large Arm Circles","Shoulder mobility","ArmCircle","RotatorCuff","ScapularGirdle|ShoulderAbductors|ShoulderAdductorsAndExtensors|Chest","Continuous","Repetition","Motion","0","","standing-backward-arm-circles.mp4","https://www.youtube.com/watch?v=X9qVOhj04fk","https://www.youtube.com/watch?v=X9qVOhj04fk","1.5","23","8","crop=ih:ih:(iw-ih)/2:0","false","false","A reviewed exact media transform supplies the opposite direction as a linked, independently scored exercise with a plain direction-specific name."
"816","Torso Circle","Side-Step Overhead Reach","Standing core conditioning","SideStepOverheadReach","DeepAndIntersegmentalBack","AbdominalWall|SpinalExtensors|DeepHipRotators","ScreenLeftThenRight","Repetition","Motion","0","","6P_JPNPgXig.mp4","https://www.youtube.com/watch?v=6P_JPNPgXig","https://www.youtube.com/watch?v=6P_JPNPgXig","589","12","8","crop=ih:ih:(iw-ih)/2:0","false","false","The source repeats the screen-left side step and overhead reach; the timed second phase mirrors the complete movement for the other side."
"834","Alternating Cross-Step Lat Pulldown","Single-Side Diagonal Knee Drive with Overhead Pull","Standing upper-body conditioning","DiagonalKneeOverheadPull","ShoulderAdductorsAndExtensors","ScapularGirdle|ElbowFlexors|AccessoryHipAdductors|HipAbductors","ScreenLeftThenRight","Repetition","Motion","0","","6P_JPNPgXig.mp4","https://www.youtube.com/watch?v=6P_JPNPgXig","https://www.youtube.com/watch?v=6P_JPNPgXig","305","12","8","crop=ih:ih:(iw-ih)/2:0","false","false","The source repeats the screen-left diagonal knee drive and overhead pull; the name makes that one-side phase explicit, and the timed second phase mirrors it for the other side."
"843","Standing Cobra Pose","Arm-Behind-Back Assisted Side Neck Stretch","Clinical stretching","NeckStretch","AnteriorLateralNeckAndHyoidMuscles","PosteriorNeckAndSuboccipitalMuscles|ScapularGirdle","ScreenRightThenLeft","Hold","Still","50","","arm-behind-back-side-neck-stretch-clear.mp4","https://www.youtube.com/watch?v=tyCe3r1RTZ8","https://www.youtube.com/watch?v=tyCe3r1RTZ8","17","26","8","crop=ih:ih:(iw-ih)/2:0","false","false","Reviewed replacement: the standing human keeps one arm visibly behind the back while the opposite hand assists an ear-to-shoulder tilt. Both unequal arm roles and the stretched side remain readable in the mirrored still."
"845","Extended-Mountain Backline Reach and Lower","Alternating Overhead Side Stretch","Standing mobility and stretching","OverheadSideStretch","ShoulderAdductorsAndExtensors","AbdominalWall|ScapularGirdle","Continuous","Repetition","Motion","0","","alternating-overhead-side-stretch.mp4","https://www.youtube.com/watch?v=gTEBlnqcJ2c","https://www.youtube.com/watch?v=gTEBlnqcJ2c","14","16","8","crop=ih:ih:(iw-ih)/2:0","false","false","A human alternates large overhead reaches and visible side bends without support, equipment, or hidden effort."
"971","Horse-Stance Core Hold","Wide-Squat Alternating Knee Raise","Bodyweight conditioning","WideSquatKneeRaise","AccessoryHipAdductors","MajorHipAdductors|MedialAndDeepKneeExtensors|LateralKneeExtensors|GlutealExtensors|HipFlexors|HipAbductors|AbdominalWall","Continuous","Repetition","Motion","0","","wide-squat-alternating-knee-raise.mp4","https://www.youtube.com/watch?v=q25_8WU-yGw","https://www.youtube.com/watch?v=q25_8WU-yGw","0","32","8","crop=ih:ih:(iw-ih)/2:0","false","false","A clear unsupported human alternates a wide squat with left and right knee raises in one continuous cycle."
"986","Karate Kiba-Dachi Brace","Deep-Squat Side-to-Side Shift","Bodyweight conditioning","LateralShiftSquat","MajorHipAdductors","AccessoryHipAdductors|MedialAndDeepKneeExtensors|LateralKneeExtensors|GlutealExtensors|HipAbductors|AbdominalWall","Continuous","Repetition","Motion","0","","deep-squat-side-to-side-shift.mp4","https://www.youtube.com/watch?v=DKytsonD7JE","https://www.youtube.com/watch?v=DKytsonD7JE","3","11.5","8","crop=480:360:80:0","false","false","The full-body human remains in a deep squat and visibly shifts weight from side to side without specialist cues."
"987","Karate Shiko-Dachi Core Brace","Wide-Plié Alternating Heel Lifts","Ballet conditioning","WidePlieAlternatingHeelLift","AccessoryHipAdductors","MajorHipAdductors|MedialAndDeepKneeExtensors|LateralKneeExtensors|GlutealExtensors|Soleus|CalfDeepPosteriorLegAndPlantarFoot","Continuous","Repetition","Motion","0","","wide-plie-alternating-heel-lifts.mp4","https://www.youtube.com/watch?v=wLzJ1kKucj0","https://www.youtube.com/watch?v=wLzJ1kKucj0","7","22","8","crop=ih:ih:(iw-ih)/2:0","false","false","A full-body human visibly alternates heel lifts while maintaining a deep wide plié."
"996","Flamenco Core Brace and Release","Partial Pistol Squat","Calisthenics","PartialSingleLegSquat","MedialAndDeepKneeExtensors","LateralKneeExtensors|GlutealExtensors|HipFlexors|AbdominalWall|CalfDeepPosteriorLegAndPlantarFoot","ScreenLeftThenRight","Repetition","Motion","0","","pistol-squat.mp4","https://www.youtube.com/watch?v=H-8t44E0UxA","https://www.youtube.com/watch?v=H-8t44E0UxA","14.35","2.4","20","crop=ih:ih:(iw-ih)/2:0","true","false","A full-body human lowers to a clear partial pistol-squat depth and returns through an exact reversed path; only the planted foot contacts the floor, and Nomadic Method mirrors the reviewed side for the second phase."
"997","Ballet Passe March","Bottom Pistol Squat Hold","Calisthenics","PistolSquatHold","LateralKneeExtensors","MedialAndDeepKneeExtensors|GlutealExtensors|HipFlexors|AbdominalWall|CalfDeepPosteriorLegAndPlantarFoot","ScreenLeftThenRight","Hold","Still","50","","pistol-squat.mp4","https://www.youtube.com/watch?v=H-8t44E0UxA","https://www.youtube.com/watch?v=H-8t44E0UxA","17","3","20","crop=ih:ih:(iw-ih)/2:0","false","false","A full-body human settles at the unsupported bottom pistol position with the free leg extended; the app holds the reviewed frame and mirrors it for the other side."
"998","Ballet Arabesque Reach","Deep-Squat Thoracic Rotation","Deep-squat mobility","DeepSquatRotation","DeepAndIntersegmentalBack","AbdominalWall|DeepHipRotators|MajorHipAdductors|AccessoryHipAdductors|MedialAndDeepKneeExtensors|LateralKneeExtensors","Continuous","Repetition","Motion","0","","deep-squat-thoracic-rotations.mp4","https://www.youtube.com/watch?v=nwtq2DLip2E","https://www.youtube.com/watch?v=nwtq2DLip2E","0","11.6","10","crop=ih:ih:(iw-ih)/2:0","false","false","A full-body human remains in a full squat and naturally alternates obvious left and right overhead thoracic rotations without support or non-foot ground contact."
"999","Standing Pilates Hundred Arms","Deep-Squat Walk","Deep-squat locomotion","DeepSquatWalk","LateralKneeExtensors","MedialAndDeepKneeExtensors|GlutealExtensors|MajorHipAdductors|AccessoryHipAdductors|HipAbductors|Soleus|CalfDeepPosteriorLegAndPlantarFoot","Continuous","Repetition","Motion","0","","deep-squat-walk.mp4","https://www.youtube.com/watch?v=CxpaehaicOA","https://www.youtube.com/watch?v=CxpaehaicOA","5","15.5","10","crop=ih:ih:(iw-ih)/2:0","false","false","A full-body human stays low and takes controlled alternating steps inside a compact footprint; only the feet contact the floor and no equipment is used."
